TEMPLATE OIL/GAS/MINING/LAND -  RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Conditions de renouvellement,Conditions for renewal ,"The agreement can be renewed for another additional years mutually agreed between the parties. The agreement shall be renewed on the same terms and conditions. If any of the parties wish to renew the agreement, it shall inform the other party at least 6 months before the expiration of the contract period. ","Arts. 2.1, 8","2 (top),7 (top)",,Conditions de renouvellement//Conditions for renewal ,"The agreement can be renewed for another additional years mutually agreed between the parties. The agreement shall be renewed on the same terms and conditions. If any of the parties wish to renew the agreement, it shall inform the other party at least 6 months before the expiration of the contract period. --Arts. 2.1, 8"
"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées","Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex: food crops, oil palm, etc.)",Ground nut farming ,Art. 1.1,1 (bottom),,"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées//Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex: food crops, oil palm, etc.)",Ground nut farming --Art. 1.1
Superficie de la concession,Size of the concession area,"20,000 hectares. Horizon Plantations has the right to get additional land based on its performance, accomplishment and need","Arts. 1.1, 3.5","1 (bottom), 3 (middle)",,Superficie de la concession//Size of the concession area,"20,000 hectares. Horizon Plantations has the right to get additional land based on its performance, accomplishment and need--Arts. 1.1, 3.5"
"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale",2. Community and social obligations,,,,,"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale//2. Community and social obligations",
Convention de développement local,Local development agreement,,,,,Convention de développement local//Local development agreement,
"Protection des lieux sacrés, des ressources et du milieu de vie","Protection of sacred locations, resources and environment",,,,,"Protection des lieux sacrés, des ressources et du milieu de vie//Protection of sacred locations, resources and environment",
Consultations communautaires requises,Requirements for community consultation ,,,,,Consultations communautaires requises//Requirements for community consultation ,
Obligations liées a la formation des cadres locaux,Management training requirement for nationals,,,,,Obligations liées a la formation des cadres locaux//Management training requirement for nationals,
Obligations liées à l'emploi du personnel local,Local employment requirements,,,,,Obligations liées à l'emploi du personnel local//Local employment requirements,
Obligations liées a l'approvisionnement en biens et services locaux,Local procurement requirements,,,,,Obligations liées a l'approvisionnement en biens et services locaux//Local procurement requirements,
Assurance,Insurance,,,,,Assurance//Insurance,
Réinstallation des habitants,Resettlement,,,,,Réinstallation des habitants//Resettlement,
"Programme de sous-traitance avec les petits planteurs (détails, des terres supplémentaires fournis, etc)","Outgrowers Program (details, additional land provided, etc)",,,,,"Programme de sous-traitance avec les petits planteurs (détails, des terres supplémentaires fournis, etc)//Outgrowers Program (details, additional land provided, etc)",
"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation","Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education",,,,,"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation//Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education",
"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes","Physical security, protection of property, and/or use of guards","The Government shall ensure that during the period of the lease, Horizon Plantations shall enjoy peaceful and trouble-free possession of the premises and be provided with adequate security, on its request and free of cost, for carrying out its activities in that premises, against any riot, disturbance or any other turbulent time, other than force majeure. The Government shall protect the right of Horizon Plantations to the peaceful possession, use and quiet enjoyment of the leased area. ","Arts. 6.6, 14","6 (middle), 9 (middle)",,"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes//Physical security, protection of property, and/or use of guards","The Government shall ensure that during the period of the lease, Horizon Plantations shall enjoy peaceful and trouble-free possession of the premises and be provided with adequate security, on its request and free of cost, for carrying out its activities in that premises, against any riot, disturbance or any other turbulent time, other than force majeure. The Government shall protect the right of Horizon Plantations to the peaceful possession, use and quiet enjoyment of the leased area. --Arts. 6.6, 14"
Mécanismes de réclamation pour les parties non contractantes,Grievance mechanisms for non-contractual harms to non-contracting parties,,,,,Mécanismes de réclamation pour les parties non contractantes//Grievance mechanisms for non-contractual harms to non-contracting parties,
Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession),Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,,,,,Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession)//Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
3. Obligations financières du détenteur du titre,3. Developer's financial obligations,,,,,3. Obligations financières du détenteur du titre//3. Developer's financial obligations,
Taxe minière / redevance,Mining tax / royalty tax,,,,,Taxe minière / redevance//Mining tax / royalty tax,
Impôt sur les bénéfices: taux,Income tax: rate,,,,,Impôt sur les bénéfices: taux//Income tax: rate,
Impôt sur les bénéfices: exonération,Income tax: exemptions,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia,Art. 6.2,6 (top),,Impôt sur les bénéfices: exonération//Income tax: exemptions,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia--Art. 6.2
"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)","Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",,,,,"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)//Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",
"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)","Production Share - ""Cost Oil"" features (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",,,,,"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)//Production Share - ""Cost Oil"" features (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",
"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)","Production Share - ""Profit Oil"" features (triggers for variations in split - IRR, ""r"" factor, production, etc.)",,,,,"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)//Production Share - ""Profit Oil"" features (triggers for variations in split - IRR, ""r"" factor, production, etc.)",
Contrat de Service - Frais du détenteur du titre défrayés (base de calcul),Service Agreement - Fee to developer / contractor (basis for calculation),,,,,Contrat de Service - Frais du détenteur du titre défrayés (base de calcul)//Service Agreement - Fee to developer / contractor (basis for calculation),
Impôt sur les Revenus des Valeurs Mobilières (IRVM),Capital gains tax,,,,,Impôt sur les Revenus des Valeurs Mobilières (IRVM)//Capital gains tax,
Retenue à la source sur les intérêts et/ou dividendes,Withholding tax on payment of interest and/or dividends,,,,,Retenue à la source sur les intérêts et/ou dividendes//Withholding tax on payment of interest and/or dividends,
Retenue à la source sur les salaires des nationaux,Witholding tax on national salaries,,,,,Retenue à la source sur les salaires des nationaux//Witholding tax on national salaries,
Retenue à la source sur les salaires des expatriés,Witholding tax on expatriate salaries,,,,,Retenue à la source sur les salaires des expatriés//Witholding tax on expatriate salaries,
Retenue à la source sur les prestations de service par des entreprises non résidentes,Witholding tax on services of non-resident companies,,,,,Retenue à la source sur les prestations de service par des entreprises non résidentes//Witholding tax on services of non-resident companies,
Retenue à la source sur les loyers des immeubles,Witholding tax on rent,,,,,Retenue à la source sur les loyers des immeubles//Witholding tax on rent,
Déductibilité des frais financiers,Deductibility of expenses,,,,,Déductibilité des frais financiers//Deductibility of expenses,
Méthode d’évaluation de prix ,Method for evaluating price,,,,,Méthode d’évaluation de prix //Method for evaluating price,
Provision pour la reconstitution des gisements,Provisions for renewing reserves,,,,,Provision pour la reconstitution des gisements//Provisions for renewing reserves,
Crédit d'investissement,Investment credit,,,,,Crédit d'investissement//Investment credit,
Droits de douane en phase de recherche,Custom duties during exploration phase,,,,,Droits de douane en phase de recherche//Custom duties during exploration phase,
Droits de douane en phase de construction,Custom duties during construction phase,,,,,Droits de douane en phase de construction//Custom duties during construction phase,
Droits de douane en phase d'exploitation,Custum duties during operation phase,,,,,Droits de douane en phase d'exploitation//Custum duties during operation phase,
Droits de douane pour le matériel de traitement,Custom duties on processing equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia,Art. 6.2,6 (top),,Droits de douane pour le matériel de traitement//Custom duties on processing equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia--Art. 6.2
Droits de douane pour le matériel de transformation,Custom duties on transformation equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia,Art. 6.2,6 (top),,Droits de douane pour le matériel de transformation//Custom duties on transformation equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia--Art. 6.2
Droits de douane pour le matériel de transport,Custom duties on transportation equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia,Art. 6.2,6 (top),,Droits de douane pour le matériel de transport//Custom duties on transportation equipment,The Ministry of Agriculture undertakes to provide special investment privileges such as exemptions from taxation and import duties of capital goods and repatriation of capital and profits granted under the investment laws of Ethiopia--Art. 6.2
TVA,VAT,,,,,TVA//VAT,
Droits fixes d'octroi et de renouvellement des permis,Fixed fee for grant and renewal of license ,,,,,Droits fixes d'octroi et de renouvellement des permis//Fixed fee for grant and renewal of license ,
Part patronale des cotisations de sécurité sociale,Social security contributions by employer,,,,,Part patronale des cotisations de sécurité sociale//Social security contributions by employer,
Redevances superficiaires,Surface fees,"There shall be a 3-year grace period for the land rent. The rent during this period will be prorated over the remaining years annually, commencing from the date of execution of the agreement. After 3 years, the annual lease rate per hectare for use of agricultural investment shall be birr 158 per hectare (making a total of birr 3,160,000 for all hectares). The total amount payment of contract shall be birr 79,000,000. There shall be 1 year down payment for the concession land. The Ministry of Agriculture reserves the right to revise the lease payment rate as the need may arise. Once the annual land lease rent becomes payable upon completion of the grace period, Horizon Plantations has the obligation to settle the current annual land rent, including the prorated amount of the grace period, to the regions where the land is located during the months December up to June every year as per predetermined lease rate for rural lands.","Arts. 2.2, 4.8","2 (middle), 4 (middle)",,Redevances superficiaires//Surface fees,"There shall be a 3-year grace period for the land rent. The rent during this period will be prorated over the remaining years annually, commencing from the date of execution of the agreement. After 3 years, the annual lease rate per hectare for use of agricultural investment shall be birr 158 per hectare (making a total of birr 3,160,000 for all hectares). The total amount payment of contract shall be birr 79,000,000. There shall be 1 year down payment for the concession land. The Ministry of Agriculture reserves the right to revise the lease payment rate as the need may arise. Once the annual land lease rent becomes payable upon completion of the grace period, Horizon Plantations has the obligation to settle the current annual land rent, including the prorated amount of the grace period, to the regions where the land is located during the months December up to June every year as per predetermined lease rate for rural lands.--Arts. 2.2, 4.8"
Obligations communautaires ou sous-nationales,Community and regional obligations,,,,,Obligations communautaires ou sous-nationales//Community and regional obligations,
Crédits de carbone,Carbon credits,,,,,Crédits de carbone//Carbon credits,
Primes,Bonuses,,,,,Primes//Bonuses,
Participation de l'Etat,State participation,,,,,Participation de l'Etat//State participation,
Exonérations non-précisées ailleurs,Other exemptions,,,,,Exonérations non-précisées ailleurs//Other exemptions,
Modes d'audit à l'égard des obligations financières du détenteur du titre,Audit mechanisms - financial obligations,,,,,Modes d'audit à l'égard des obligations financières du détenteur du titre//Audit mechanisms - financial obligations,
Restrictions sur les transactions avec les parties liées,Restrictions on transactions with affiliated parties,Dividing the leased land among shareholders to develop in an independent way or subleasing to any party is strictly forbidden and shall result in the termination of the agreement,Art. 4.11,4 (bottom),,Restrictions sur les transactions avec les parties liées//Restrictions on transactions with affiliated parties,Dividing the leased land among shareholders to develop in an independent way or subleasing to any party is strictly forbidden and shall result in the termination of the agreement--Art. 4.11
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
4. Dispositions environnementales ,4. Environmental provisions,,,,,4. Dispositions environnementales //4. Environmental provisions,
"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques","Social, environmental and/or human rights impact assessments, as well as related management plans",Horizon Plantations bears an obligation to conduct environmental impact assessment and deliver the report within 3 months of execution of the agreement,Art. 4.1(d),3 (middle),,"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques//Social, environmental and/or human rights impact assessments, as well as related management plans",Horizon Plantations bears an obligation to conduct environmental impact assessment and deliver the report within 3 months of execution of the agreement--Art. 4.1(d)
Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux,"Social, environmental and/or human rights monitoring requirements",,,,,"Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux//Social, environmental and/or human rights monitoring requirements",
"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)","Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)",,,,,"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)//Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)",
Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau),Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),"Horizon Plantations shall bear the obligation to provide good care and conservation of the leased land, with particular obligations to: (a) conserve tree plantations that have not been cleared for earth works, (b) apply appropriate working methods to prevent soil erosion in ""slopping"" areas, and (c) observe and implement all legislation providing for natural resource conservation",Art. 4.1,3 (middle),,Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau)//Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),"Horizon Plantations shall bear the obligation to provide good care and conservation of the leased land, with particular obligations to: (a) conserve tree plantations that have not been cleared for earth works, (b) apply appropriate working methods to prevent soil erosion in ""slopping"" areas, and (c) observe and implement all legislation providing for natural resource conservation--Art. 4.1"
Autre - [Responsabilité environnementale],Other - [Environmental liability],,,,,Autre - [Responsabilité environnementale]//Other - [Environmental liability],
5. Dispositions relatives aux opérations et à l’infrastructure,5. Operational provisions,,,,,5. Dispositions relatives aux opérations et à l’infrastructure//5. Operational provisions,
L'étude de faisabilité et le plan d'affaires,Feasibility studies and requirement of business plan,"Horizon Plantations has to execute all development activities as per the agreed business plan. In case of any change or deviation from the business plan, it has to be reported with justification to the Ministry of Agriculture. ",Art. 4.4,4 (top),,L'étude de faisabilité et le plan d'affaires//Feasibility studies and requirement of business plan,"Horizon Plantations has to execute all development activities as per the agreed business plan. In case of any change or deviation from the business plan, it has to be reported with justification to the Ministry of Agriculture. --Art. 4.4"
"Obligations de travaux, d'investissements",Work and investment commitments,"Horizon Plantations should take over the leased land within 30 days of execution of the agreement by making the down payment of 1 year's rent. Horizon Plantations is expected to start developing the land within 6 months of the date of execution of the agreement, or from the date that it receives final clearance from the Government, whichever is later. Horizon Plantations has to execute all development activities as per the agreed business plan. It shall develop 1/4 of the leased land within the first year from the date of signing of the agreement or from the date of receipt of all clearances from the Government, whichever is later. It shall develop the entire plot of leased land within 4 years. Horizon Plantations shall not make any unauthorized use of the leased land beyond the predetermined purpose, objective or plan as permitted under the agreement without express consent of the Ministry of Agriculture in writing.","Arts. 2.2.4, 4.2-4.5, 4.10","2 (bottom), 3 (bottom), 4 (bottom)",,"Obligations de travaux, d'investissements//Work and investment commitments","Horizon Plantations should take over the leased land within 30 days of execution of the agreement by making the down payment of 1 year's rent. Horizon Plantations is expected to start developing the land within 6 months of the date of execution of the agreement, or from the date that it receives final clearance from the Government, whichever is later. Horizon Plantations has to execute all development activities as per the agreed business plan. It shall develop 1/4 of the leased land within the first year from the date of signing of the agreement or from the date of receipt of all clearances from the Government, whichever is later. It shall develop the entire plot of leased land within 4 years. Horizon Plantations shall not make any unauthorized use of the leased land beyond the predetermined purpose, objective or plan as permitted under the agreement without express consent of the Ministry of Agriculture in writing.--Arts. 2.2.4, 4.2-4.5, 4.10"
Rétrocession,Transfer of risk,,,,,Rétrocession//Transfer of risk,
Construction et entretien d'infrastructure,Construction and maintenance of infrastructure,"Horizon Plantations has the right to build infrastructure, such as dams, water boreholes, power houses, irrigation system, roads, bridges, offices, residential buildings, fuel/power supply stations/outlets, health/hospitals/dispensaries, education facilities, at its discretion upon consultation and submission of a permit request with concerned offices, subject to the type and size of the investment project whenever it deems so appropriate",Art. 3.2,3 (top),,Construction et entretien d'infrastructure//Construction and maintenance of infrastructure,"Horizon Plantations has the right to build infrastructure, such as dams, water boreholes, power houses, irrigation system, roads, bridges, offices, residential buildings, fuel/power supply stations/outlets, health/hospitals/dispensaries, education facilities, at its discretion upon consultation and submission of a permit request with concerned offices, subject to the type and size of the investment project whenever it deems so appropriate--Art. 3.2"
Commercialisation et accès gouvernemental à la production ,Marketing of output and state access to output,,,,,Commercialisation et accès gouvernemental à la production //Marketing of output and state access to output,
Utilisation d’infrastructure par les tiers,Third party use of infrastructure,,,,,Utilisation d’infrastructure par les tiers//Third party use of infrastructure,
Financement d’infrastructure,Financing of infrastructure,,,,,Financement d’infrastructure//Financing of infrastructure,
Propriété d’infrastructure,Ownership of infrastructure,"Upon expiry or termination of the agreement or revocation of the investment license, Horizon Plantations shall remove assets installed on the leased land in good order and hand over the leased land to the Ministry of Agriculture within 1 year",Art. 4.6,4 (middle),,Propriété d’infrastructure//Ownership of infrastructure,"Upon expiry or termination of the agreement or revocation of the investment license, Horizon Plantations shall remove assets installed on the leased land in good order and hand over the leased land to the Ministry of Agriculture within 1 year--Art. 4.6"
Modes d'audit à l'égard des dispositions opérationnelles,Audit mechanisms - operational obligations,,,,,Modes d'audit à l'égard des dispositions opérationnelles//Audit mechanisms - operational obligations,
Activité de beneficiation/ valeur ajoutée,Value addition/downstream activities,,,,,Activité de beneficiation/ valeur ajoutée//Value addition/downstream activities,
Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession,Contracting party's permitted use of public or private land outside concession area,,,,,Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession//Contracting party's permitted use of public or private land outside concession area,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
6. Dispositions diverses,6. Miscellaneous provisions,,,,,6. Dispositions diverses//6. Miscellaneous provisions,
Loi applicable en cas des différends,Governing law in case of dispute,The governing law for operations under the agreement shall be the laws of Ethiopia,Art. 12,8 (bottom),,Loi applicable en cas des différends//Governing law in case of dispute,The governing law for operations under the agreement shall be the laws of Ethiopia--Art. 12
Arbitrage et règlement des différends,Arbitration and dispute resolution,"If a dispute arises between the Ministry of Agriculture and Horizon Plantations that is out of or in connection with this agreement, both parties will do their utmost to resolve the dispute amicably and to their mutual satisfaction. If they are unable to achieve such a settlement, the dispute shall be referred to the Ethiopian Federal Court. ",Art. 17,9 (bottom),,Arbitrage et règlement des différends//Arbitration and dispute resolution,"If a dispute arises between the Ministry of Agriculture and Horizon Plantations that is out of or in connection with this agreement, both parties will do their utmost to resolve the dispute amicably and to their mutual satisfaction. If they are unable to achieve such a settlement, the dispute shall be referred to the Ethiopian Federal Court. --Art. 17"
Clause de stabilisation,Stabilization clause,,,,,Clause de stabilisation//Stabilization clause,
Cession / transfert,Assignment / transfer,"Horizon Plantations has no right to transfer the land or properties developed on the land in favor of any other company or individual unless 75% of the leased land is developed. Upon developing 75% of the land, Horizon Plantations can transfer the land or properties developed on the land in favor of any other company or individual only with the prior permit of the Ministry of Agriculture. Horizon Plantations shall not have the right to transfer the remaining land which is not developed. ",Arts. 4.12-4.14,4 (bottom),,Cession / transfert//Assignment / transfer,"Horizon Plantations has no right to transfer the land or properties developed on the land in favor of any other company or individual unless 75% of the leased land is developed. Upon developing 75% of the land, Horizon Plantations can transfer the land or properties developed on the land in favor of any other company or individual only with the prior permit of the Ministry of Agriculture. Horizon Plantations shall not have the right to transfer the remaining land which is not developed. --Arts. 4.12-4.14"
