TEMPLATE OIL/GAS/MINING/LAND -   RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Nom du gisement/ champ de pétrole/ gas,"Name and/or number of field, block or deposit",,,,,"Nom du gisement/ champ de pétrole/ gas//Name and/or number of field, block or deposit",
"Emplacement, longitude et latitude / terrestre vs marin (peu profond vs. profond) ","Location, longitude and latitude /  Onshore vs Offshore (shallow vs. deep) ","Sre Ambel, Koh Kong Province. Exact coordinates are listed at Art. 1.",Art. 1,2 (top),,"Emplacement, longitude et latitude / terrestre vs marin (peu profond vs. profond) //Location, longitude and latitude /  Onshore vs Offshore (shallow vs. deep) ","Sre Ambel, Koh Kong Province. Exact coordinates are listed at Art. 1.--Art. 1"
Lieu-dit habité le plus proche,Closest community,,,,,Lieu-dit habité le plus proche//Closest community,
Date d'octroi du permis d'exploitation ou concession,Date of issue of title/permit,,,,,Date d'octroi du permis d'exploitation ou concession//Date of issue of title/permit,
Année d'octroi du permis d'exploitation ou concession,Year of issue of title/permit,,,,,Année d'octroi du permis d'exploitation ou concession//Year of issue of title/permit,
Date de ratification,Date of ratification,,,,,Date de ratification//Date of ratification,
Investissement estimé,Estimated investment,,,,,Investissement estimé//Estimated investment,
Production attendue,Expected production,,,,,Production attendue//Expected production,
II. Résumé des dispositions du contrat,II. Summary of terms,,,,,II. Résumé des dispositions du contrat//II. Summary of terms,
1. Dispositions du base,1. Fundamental provisions,,,,,1. Dispositions du base//1. Fundamental provisions,
Nom de la société signataire du contrat et composition des actionnaires mentionnés dans le document,Name of company executing the document and composition of the shareholders,Koh Kong Sugar Industry Company Limited ,Signature page,9 (middle),,Nom de la société signataire du contrat et composition des actionnaires mentionnés dans le document//Name of company executing the document and composition of the shareholders,Koh Kong Sugar Industry Company Limited --Signature page
Numéro d'entreprise légal,Legal Enterprise Identifier,,,,,Numéro d'entreprise légal//Legal Enterprise Identifier,
"Signataire(s), société ","Signatories, company","Chamroon Chinthammit, Koh Kong Sugar Industry Company Limited",Signature page,9 (middle),,"Signataire(s), société //Signatories, company","Chamroon Chinthammit, Koh Kong Sugar Industry Company Limited--Signature page"
"Agence de l'Etat, société nationale, ministère signataire du contrat","State agency, national company, ministry executing the document","The Minister of Agriculture, Forestry and Fisheries ",Signature page,9 (middle),,"Agence de l'Etat, société nationale, ministère signataire du contrat//State agency, national company, ministry executing the document","The Minister of Agriculture, Forestry and Fisheries --Signature page"
"Signataire(s), Etat","Signatories, State","Dr Chan Sarun, The Minister of Agriculture, Forestry and Fisheries ",Signature page,9 (middle),,"Signataire(s), Etat//Signatories, State","Dr Chan Sarun, The Minister of Agriculture, Forestry and Fisheries --Signature page"
Nom et/ou composition de la société du projet crée ou envisagée,Name and/or composition of the company created or anticipated,,,,,Nom et/ou composition de la société du projet crée ou envisagée//Name and/or composition of the company created or anticipated,
Nom de la partie tiers (si applicable),Name of third party to contract (where applicable),,,,,Nom de la partie tiers (si applicable)//Name of third party to contract (where applicable),
Date de signature du contrat,Date of contract signature,02/08/2006,Signature page,9 (top),,Date de signature du contrat//Date of contract signature,38931--Signature page
Année de signature du contrat,Year of contract signature,2006,Signature page,9 (top),,Année de signature du contrat//Year of contract signature,2006--Signature page
Durée,Term,90 years,Art. 2.1,3 (top),,Durée//Term,90 years--Art. 2.1
Conditions de renouvellement,Conditions for renewal ,"Koh Kong Sugar Industry Company may ask to renew the agreement 1 year prior to its expiration. The renewal can only be made once an approval has been obtained from the Government, at the request of the Ministry for Agriculture, Forestry and Fisheries and according to the mutual agreement from Koh Kong Sugar Industry Company on the terms and conditions of the new contract.",Art. 2.2,3 (top),,Conditions de renouvellement//Conditions for renewal ,"Koh Kong Sugar Industry Company may ask to renew the agreement 1 year prior to its expiration. The renewal can only be made once an approval has been obtained from the Government, at the request of the Ministry for Agriculture, Forestry and Fisheries and according to the mutual agreement from Koh Kong Sugar Industry Company on the terms and conditions of the new contract.--Art. 2.2"
"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées","Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex:  food crops, oil palm, etc.)",Sugar cane,"Arts. 1, 3.1","2 (top), 3 (middle)",,"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées//Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex:  food crops, oil palm, etc.)","Sugar cane--Arts. 1, 3.1"
Superficie de la concession,Size of the concession area,"9,700 hectares",Art. 1,2 (top),,Superficie de la concession//Size of the concession area,"9,700 hectares--Art. 1"
"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale",2. Community and social obligations,,,,,"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale//2. Community and social obligations",
Convention de développement local,Local development agreement,"Koh Kong Sugar Industry Company has an obligation to focus on the livelihood, health and education of its employees, workers and their families by building suitable houses, hospital, temple, school and recreation center",Art. 7.5,6 (top),,Convention de développement local//Local development agreement,"Koh Kong Sugar Industry Company has an obligation to focus on the livelihood, health and education of its employees, workers and their families by building suitable houses, hospital, temple, school and recreation center--Art. 7.5"
"Protection des lieux sacrés, des ressources et du milieu de vie","Protection of sacred locations, resources and environment","The land which contains national and cultural heritage sites, mountains, reservoirs, traditional forests and other natural protected areas shall be excluded from Koh Kong Sugar Industry Company's use and preserved in their natural conditions",Art. 1.3,2 (bottom),,"Protection des lieux sacrés, des ressources et du milieu de vie//Protection of sacred locations, resources and environment","The land which contains national and cultural heritage sites, mountains, reservoirs, traditional forests and other natural protected areas shall be excluded from Koh Kong Sugar Industry Company's use and preserved in their natural conditions--Art. 1.3"
Consultations communautaires requises,Requirements for community consultation ,,,,,Consultations communautaires requises//Requirements for community consultation ,
Obligations liées a la formation des cadres locaux,Management training requirement for nationals,,,,,Obligations liées a la formation des cadres locaux//Management training requirement for nationals,
Obligations liées à l'emploi du personnel local,Local employment requirements,"Koh Kong Sugar Industry Company must use the local labor force. In the event that there is no Khmer expert available, the right to hire foreign experts shall be granted under the law of the Kingdom of Cambodia.",Art. 7.4,6 (top),,Obligations liées à l'emploi du personnel local//Local employment requirements,"Koh Kong Sugar Industry Company must use the local labor force. In the event that there is no Khmer expert available, the right to hire foreign experts shall be granted under the law of the Kingdom of Cambodia.--Art. 7.4"
Obligations liées a l'approvisionnement en biens et services locaux,Local procurement requirements,,,,,Obligations liées a l'approvisionnement en biens et services locaux//Local procurement requirements,
Assurance,Insurance,,,,,Assurance//Insurance,
Réinstallation des habitants,Resettlement,,,,,Réinstallation des habitants//Resettlement,
"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)","Outgrowers Program (details, additional land provided, etc)",,,,,"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)//Outgrowers Program (details, additional land provided, etc)",
"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation","Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education","Koh Kong Sugar Industry Company has an obligation to focus on the livelihood, health and education of its employees, workers and their families by building suitable houses, hospital, temple, school and recreation center",Art. 7.5,6 (top),,"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation//Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education","Koh Kong Sugar Industry Company has an obligation to focus on the livelihood, health and education of its employees, workers and their families by building suitable houses, hospital, temple, school and recreation center--Art. 7.5"
"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes","Physical security, protection of property, and/or use of guards",,,,,"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes//Physical security, protection of property, and/or use of guards",
Mécanismes de réclamation pour les parties non contractantes,Grievance mechanisms for non-contractual harms to non-contracting parties,"If during the implementation of the investment project on the land concession any land conflict between Koh Kong Sugar Industry Company and local residents/people arises, competent authorities have the right to suspend the conflict land concession area for solving the problems and protecting the interests of people. For any conflict that occurs between the military and local residents/people, the resolution shall be considered fairly.",Art. 6.2,5 (middle),,Mécanismes de réclamation pour les parties non contractantes//Grievance mechanisms for non-contractual harms to non-contracting parties,"If during the implementation of the investment project on the land concession any land conflict between Koh Kong Sugar Industry Company and local residents/people arises, competent authorities have the right to suspend the conflict land concession area for solving the problems and protecting the interests of people. For any conflict that occurs between the military and local residents/people, the resolution shall be considered fairly.--Art. 6.2"
Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession),Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,,,,,Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession)//Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
3. Obligations financières du détenteur du titre,3. Developer's financial obligations,,,,,3. Obligations financières du détenteur du titre//3. Developer's financial obligations,
Taxe minière / redevance,Mining tax / royalty tax,"Before clearing the land for the development activities, Koh Kong Sugar Industry Company shall obtain approval from the Ministry of Agriculture, Forestry and Fisheries for the logging, processing or transporting of trees found on the lands and pay royalties and premiums to the Ministry in accordance with the principles and Forestry Law in force",Art. 16.1,8 (bottom),,Taxe minière / redevance//Mining tax / royalty tax,"Before clearing the land for the development activities, Koh Kong Sugar Industry Company shall obtain approval from the Ministry of Agriculture, Forestry and Fisheries for the logging, processing or transporting of trees found on the lands and pay royalties and premiums to the Ministry in accordance with the principles and Forestry Law in force--Art. 16.1"
Impôt sur les bénéfices: taux,Income tax: rate,,,,,Impôt sur les bénéfices: taux//Income tax: rate,Koh Kong Sugar Industry Company shall be obliged to pay taxes to the State in accordance with the law in force of the Kingdom of Cambodia--Art. 4.5
Impôt sur les bénéfices: exonération,Income tax: exemptions,Koh Kong Sugar Industry Company shall be obliged to pay taxes to the State in accordance with the law in force of the Kingdom of Cambodia,Art. 4.5,4 (bottom),,Impôt sur les bénéfices: exonération//Income tax: exemptions,#REF!
"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)","Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",,,,,"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)//Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",
"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)","Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",,,,,"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)//Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",
"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)","Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",,,,,"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)//Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",
Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul),Service Agreement - Fee to developer / contractor (basis for calculation),,,,,Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul)//Service Agreement - Fee to developer / contractor (basis for calculation),
Impôt sur les Revenus des Valeurs Mobilières (IRVM),Capital gains tax,,,,,Impôt sur les Revenus des Valeurs Mobilières (IRVM)//Capital gains tax,
Retenue à la source sur les intérêts et/ou dividendes,Withholding tax on payment of interest and/or dividends,,,,,Retenue à la source sur les intérêts et/ou dividendes//Withholding tax on payment of interest and/or dividends,
Retenue à la source sur les salaires des nationaux,Witholding tax on national salaries,,,,,Retenue à la source sur les salaires des nationaux//Witholding tax on national salaries,
Retenue à la source sur les salaires des expatriés,Witholding tax on expatriate salaries,,,,,Retenue à la source sur les salaires des expatriés//Witholding tax on expatriate salaries,
Retenue à la source sur les prestations de service par des entreprises non résidentes,Witholding tax on services of non-resident companies,,,,,Retenue à la source sur les prestations de service par des entreprises non résidentes//Witholding tax on services of non-resident companies,
Retenue à la source sur les loyers des immeubles,Witholding tax on rent,,,,,Retenue à la source sur les loyers des immeubles//Witholding tax on rent,
Déductibilité des frais financiers,Deductibility of expenses,,,,,Déductibilité des frais financiers//Deductibility of expenses,
Méthode d’évaluation de prix ,Method for evaluating price,,,,,Méthode d’évaluation de prix //Method for evaluating price,
Provision pour la reconstitution des gisements,Provisions for renewing reserves,,,,,Provision pour la reconstitution des gisements//Provisions for renewing reserves,
Crédit d'investissement,Investment credit,,,,,Crédit d'investissement//Investment credit,
Droits de douane en phase de recherche,Custom duties during exploration phase,,,,,Droits de douane en phase de recherche//Custom duties during exploration phase,
Droits de douane en phase de construction,Custom duties during construction phase,,,,,Droits de douane en phase de construction//Custom duties during construction phase,
Droits de douane en phase d'exploitation,Custum duties during operation phase,,,,,Droits de douane en phase d'exploitation//Custum duties during operation phase,
Droits de douane pour le matériel de traitement,Custom duties on processing equipment,"Machinery equipment, spare parts and chemical materials that are imported for the purpose of business production will incur taxes according to the law of the Kingdom of Cambodia",Art. 7.9,6 (middle),,Droits de douane pour le matériel de traitement//Custom duties on processing equipment,"Machinery equipment, spare parts and chemical materials that are imported for the purpose of business production will incur taxes according to the law of the Kingdom of Cambodia--Art. 7.9"
Droits de douane pour le matériel de transformation,Custom duties on transformation equipment,,,,,Droits de douane pour le matériel de transformation//Custom duties on transformation equipment,
Droits de douane pour le matériel de transport,Custom duties on transportation equipment,,,,,Droits de douane pour le matériel de transport//Custom duties on transportation equipment,
TVA,VAT,,,,,TVA//VAT,
Droits fixes d'octroi et de renouvellement des permis,Fixed fee for grant and renewal of license  ,,,,,Droits fixes d'octroi et de renouvellement des permis//Fixed fee for grant and renewal of license  ,
Part patronale des cotisations de sécurité sociale,Social security contributions by employer,,,,,Part patronale des cotisations de sécurité sociale//Social security contributions by employer,
Redevances superficiaires,Surface fees,"Koh Kong Sugar Industry Company shall pay the land fee annually from the fifth year from the signing date (02/08/2006) onwards. The land fee is, per hectare, US$ 1 for the years 5-15, US$ 2 for the years 16-30, US$ 3 for the years 31-50, and US$ 4 for the years 51-90. The fee shall be paid annually to the State budget through the account of the Ministry of Agriculture, Forestry and Fisheries no later than 31 January of each year. A 2% late fee will be charged monthly if there is delay in paying the fee. Koh Kong Sugar Industry Company agrees to pay the fee until the termination of the agreement.","Arts. 4, 7.1","4 (middle), 5 (bottom)",,Redevances superficiaires//Surface fees,"Koh Kong Sugar Industry Company shall pay the land fee annually from the fifth year from the signing date (02/08/2006) onwards. The land fee is, per hectare, US$ 1 for the years 5-15, US$ 2 for the years 16-30, US$ 3 for the years 31-50, and US$ 4 for the years 51-90. The fee shall be paid annually to the State budget through the account of the Ministry of Agriculture, Forestry and Fisheries no later than 31 January of each year. A 2% late fee will be charged monthly if there is delay in paying the fee. Koh Kong Sugar Industry Company agrees to pay the fee until the termination of the agreement.--Arts. 4, 7.1"
Obligations communautaires ou sous-nationales,Community and regional obligations,,,,,Obligations communautaires ou sous-nationales//Community and regional obligations,
Crédits de carbone,Carbon credits,,,,,Crédits de carbone//Carbon credits,
Primes,Bonuses,,,,,Primes//Bonuses,
Participation de l'Etat,State participation,,,,,Participation de l'Etat//State participation,
Exonérations non-précisées ailleurs,Other exemptions,,,,,Exonérations non-précisées ailleurs//Other exemptions,
Modes d'audit à l'égard des obligations financières du détenteur du titre,Audit mechanisms - financial obligations,,,,,Modes d'audit à l'égard des obligations financières du détenteur du titre//Audit mechanisms - financial obligations,
Restrictions sur les transactions avec les parties liées,Restrictions on transactions with affiliated parties,,,,,Restrictions sur les transactions avec les parties liées//Restrictions on transactions with affiliated parties,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
4. Dispositions environnementales ,4. Environmental provisions,,,,,4. Dispositions environnementales //4. Environmental provisions,
"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques","Social, environmental and/or human rights impact assessments, as well as related management plans",,,,,"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques//Social, environmental and/or human rights impact assessments, as well as related management plans",
Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux,"Social, environmental and/or human rights monitoring requirements","Koh Kong Sugar Industry Company has an obligation to allow the Cambodian Ministry of Agriculture, Forestry and Fisheries and relevant institutions to monitor and evaluate its activities regarding environmental impact and subsequently follow their instructions to protect the environment",Art. 7.10,6 (middle),,"Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux//Social, environmental and/or human rights monitoring requirements","Koh Kong Sugar Industry Company has an obligation to allow the Cambodian Ministry of Agriculture, Forestry and Fisheries and relevant institutions to monitor and evaluate its activities regarding environmental impact and subsequently follow their instructions to protect the environment--Art. 7.10"
"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)","Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)",,,,,"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)//Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)",
Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau),Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),Koh Kong Sugar Industry Company has the obligation to implement business activities as planned including cultivation and maintenance by following sustainable conditions for natural resources of the location and environmental impact caused by business production,Art. 7.6,6 (middle),,Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau)//Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),Koh Kong Sugar Industry Company has the obligation to implement business activities as planned including cultivation and maintenance by following sustainable conditions for natural resources of the location and environmental impact caused by business production--Art. 7.6
Autre - [Responsabilité environnementale],Other - [Environmental liability],,,,,Autre - [Responsabilité environnementale]//Other - [Environmental liability],
5. Dispositions relatives aux opérations et à l’infrastructure,5. Operational provisions,,,,,5. Dispositions relatives aux opérations et à l’infrastructure//5. Operational provisions,
L'étude de faisabilité et le plan d'affaires,Feasibility studies and requirement of business plan,,,,,L'étude de faisabilité et le plan d'affaires//Feasibility studies and requirement of business plan,
"Obligations de travaux, d'investissements",Work and investment commitments,,,,,"Obligations de travaux, d'investissements//Work and investment commitments",
Rétrocession,Transfer of risk,,,,,Rétrocession//Transfer of risk,
Construction et entretien d'infrastructure,Construction and maintenance of infrastructure,"Koh Kong Sugar Industry Company shall be allowed to carry out all construction activities on the location in accordance with the laws in force of the Kingdom of Cambodia and in harmony with the objectives article 3 (article 3 outlines the production-business goal and location usage schedule). All construction of infrastructure such as dams and canals that may affect the surrounding areas shall be permitted by the Cambodian Ministry of Agriculture, Forestry and Fisheries and relevant institutions.",Art. 8,6 (bottom),,Construction et entretien d'infrastructure//Construction and maintenance of infrastructure,"Koh Kong Sugar Industry Company shall be allowed to carry out all construction activities on the location in accordance with the laws in force of the Kingdom of Cambodia and in harmony with the objectives article 3 (article 3 outlines the production-business goal and location usage schedule). All construction of infrastructure such as dams and canals that may affect the surrounding areas shall be permitted by the Cambodian Ministry of Agriculture, Forestry and Fisheries and relevant institutions.--Art. 8"
Commercialisation et accès gouvernemental à la production ,Marketing of output and state access to output,,,,,Commercialisation et accès gouvernemental à la production //Marketing of output and state access to output,
Utilisation d’infrastructure par les tiers,Third party use of infrastructure,,,,,Utilisation d’infrastructure par les tiers//Third party use of infrastructure,
Financement d’infrastructure,Financing of infrastructure,,,,,Financement d’infrastructure//Financing of infrastructure,
Propriété d’infrastructure,Ownership of infrastructure,"All building and infrastructure constructed by Koh Kong Sugar Industry Company shall be under the control of Koh Kong Sugar Industry Company until the termination of the agreement. All machinery, equipment and vehicles used by Koh Kong Sugar Industry Company for the activities specified in the agreement, including boats for storing machinery, freighters and accessories, shall belong to Koh Kong Sugar Industry Company.",Art. 9,7 (top),,Propriété d’infrastructure//Ownership of infrastructure,"All building and infrastructure constructed by Koh Kong Sugar Industry Company shall be under the control of Koh Kong Sugar Industry Company until the termination of the agreement. All machinery, equipment and vehicles used by Koh Kong Sugar Industry Company for the activities specified in the agreement, including boats for storing machinery, freighters and accessories, shall belong to Koh Kong Sugar Industry Company.--Art. 9"
Modes d'audit à l'égard des dispositions opérationnelles,Audit mechanisms - operational obligations,,,,,Modes d'audit à l'égard des dispositions opérationnelles//Audit mechanisms - operational obligations,
Activité de beneficiation/ valeur ajoutée,Value addition/downstream activities,,,,,Activité de beneficiation/ valeur ajoutée//Value addition/downstream activities,
Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession,Contracting party's permitted use of public or private land outside concession area,"The land that is legally owned by local residents is not available for Koh Kong Sugar Industry Company unless a mutual agreement is reached. In the event of an illegal violation of the ownership of this land, Koh Kong Sugar Industry Company reserves the right to file a lawsuit with the competent institution. ",Art. 1.2,2 (bottom),,Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession//Contracting party's permitted use of public or private land outside concession area,"The land that is legally owned by local residents is not available for Koh Kong Sugar Industry Company unless a mutual agreement is reached. In the event of an illegal violation of the ownership of this land, Koh Kong Sugar Industry Company reserves the right to file a lawsuit with the competent institution. --Art. 1.2"
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
6. Dispositions diverses,6. Miscellaneous provisions,,,,,6. Dispositions diverses//6. Miscellaneous provisions,
Loi applicable en cas des différends,Governing law in case of dispute,The arbitration proceedings shall follow the arbitration rules of the United Nations Commission on International Trade Law (UNCITRAL),Art. 11.4,7 (bottom),,Loi applicable en cas des différends//Governing law in case of dispute,The arbitration proceedings shall follow the arbitration rules of the United Nations Commission on International Trade Law (UNCITRAL)--Art. 11.4
Arbitrage et règlement des différends,Arbitration and dispute resolution,"In case of disputes during the execution of the agreement, the two parties shall mediate and settle the dispute based on the rights and obligation of each party as set out in the agreement. If the parties cannot mediate or settle the dispute within 60 days, the dispute shall be submitted to the Council for the Development of Cambodia for mediation and reconciliation. If the dispute cannot be settled by the Council for the Development of Cambodia within 60 days, either party shall have the right to refer to the arbitration. Any decision or award given by the arbitrators shall be final, conclusive and binding on the parties.",Art. 11,7 (bottom),,Arbitrage et règlement des différends//Arbitration and dispute resolution,"In case of disputes during the execution of the agreement, the two parties shall mediate and settle the dispute based on the rights and obligation of each party as set out in the agreement. If the parties cannot mediate or settle the dispute within 60 days, the dispute shall be submitted to the Council for the Development of Cambodia for mediation and reconciliation. If the dispute cannot be settled by the Council for the Development of Cambodia within 60 days, either party shall have the right to refer to the arbitration. Any decision or award given by the arbitrators shall be final, conclusive and binding on the parties.--Art. 11"
Clause de stabilisation,Stabilization clause,,,,,Clause de stabilisation//Stabilization clause,
Cession / transfert,Assignment / transfer,"Koh Kong Sugar Industry Company is entitled to make a transfer to its successors. Legal successors refer to individuals who have been authorized by the law in force to inherit from Koh Kong Sugar Industry Company, or those individuals recognized by the law to as its affinity. Notification on rights transfer or any decision regarding the handover to the successors shall be given to the Cambodian Ministry of Agriculture, Forestry and Fisheries at least 6 months before the execution. If Koh Kong Sugar Industry Company transfers the agreement, it shall be in accord with the investment law of the Kingdom of Cambodia and have obtained the approval of the Council for the Development of Cambodia at the request of the Cambodian Ministry of Agriculture, Forestry and Fisheries.",Art. 5,4 (bottom),,Cession / transfert//Assignment / transfer,"Koh Kong Sugar Industry Company is entitled to make a transfer to its successors. Legal successors refer to individuals who have been authorized by the law in force to inherit from Koh Kong Sugar Industry Company, or those individuals recognized by the law to as its affinity. Notification on rights transfer or any decision regarding the handover to the successors shall be given to the Cambodian Ministry of Agriculture, Forestry and Fisheries at least 6 months before the execution. If Koh Kong Sugar Industry Company transfers the agreement, it shall be in accord with the investment law of the Kingdom of Cambodia and have obtained the approval of the Council for the Development of Cambodia at the request of the Cambodian Ministry of Agriculture, Forestry and Fisheries.--Art. 5"
