TEMPLATE OIL/GAS/MINING/LAND -   RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale",2. Community and social obligations,,,,,"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale//2. Community and social obligations",
Convention de développement local,Local development agreement,Thunder Bird International shall execute the Social Agreements required under Regulation 105-07 before the first annual operating season,Art. B3.12,14 (bottom),,Convention de développement local//Local development agreement,Thunder Bird International shall execute the Social Agreements required under Regulation 105-07 before the first annual operating season--Art. B3.12
"Protection des lieux sacrés, des ressources et du milieu de vie","Protection of sacred locations, resources and environment","Thunder Bird International shall identify areas requiring special measures for the protection of cultural resources in the annual operation plan, and describe these special measures and protect these areas from damage or removal",Art. B6.34(a) ,29 (middle),,"Protection des lieux sacrés, des ressources et du milieu de vie//Protection of sacred locations, resources and environment","Thunder Bird International shall identify areas requiring special measures for the protection of cultural resources in the annual operation plan, and describe these special measures and protect these areas from damage or removal--Art. B6.34(a) "
Consultations communautaires requises,Requirements for community consultation ,"Thunder Bird International shall not use public land outside the contract area unless it has express, written permission from the Forestry Development Authority. Before requesting permission, Thunder Bird International shall consult with all potentially affected communities that are party to social agreements with it. Thunder Bird International shall make a written record of the time, place, and general content of those consultations. ",Arts. B4.12(a) and (b),17 (middle),,Consultations communautaires requises//Requirements for community consultation ,"Thunder Bird International shall not use public land outside the contract area unless it has express, written permission from the Forestry Development Authority. Before requesting permission, Thunder Bird International shall consult with all potentially affected communities that are party to social agreements with it. Thunder Bird International shall make a written record of the time, place, and general content of those consultations. --Arts. B4.12(a) and (b)"
Obligations liées a la formation des cadres locaux,Management training requirement for nationals,,,,,Obligations liées a la formation des cadres locaux//Management training requirement for nationals,
Obligations liées à l'emploi du personnel local,Local employment requirements,"Thunder Bird International shall give preference to competent and qualified individuals living in and near the contract area, particularly to individuals from communities benefiting from the Social Agreements. Thunder Bird International shall not import unskilled labor from outside Liberia. ",Art. B3.23,15 (bottom),,Obligations liées à l'emploi du personnel local//Local employment requirements,"Thunder Bird International shall give preference to competent and qualified individuals living in and near the contract area, particularly to individuals from communities benefiting from the Social Agreements. Thunder Bird International shall not import unskilled labor from outside Liberia. --Art. B3.23"
Obligations liées a l'approvisionnement en biens et services locaux,Local procurement requirements,,,,,Obligations liées a l'approvisionnement en biens et services locaux//Local procurement requirements,
Assurance,Insurance,,,,,Assurance//Insurance,
Réinstallation des habitants,Resettlement,,,,,Réinstallation des habitants//Resettlement,
"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)","Outgrowers Program (details, additional land provided, etc)",,,,,"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)//Outgrowers Program (details, additional land provided, etc)",
"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation","Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education","Thunder Bird International shall follow internationally recognized, modern safety precautions in all activities and shall comply with written safety instructions supplied by the Government. Thunder Bird International shall follow internationally recognized, modern measures for the protection of general health and safety of its employees and shall comply with written public health instructions given in writing by the Government.","Arts. B3.21(a), B3.22",15 (middle),,"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation//Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education","Thunder Bird International shall follow internationally recognized, modern safety precautions in all activities and shall comply with written safety instructions supplied by the Government. Thunder Bird International shall follow internationally recognized, modern measures for the protection of general health and safety of its employees and shall comply with written public health instructions given in writing by the Government.--Arts. B3.21(a), B3.22"
"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes","Physical security, protection of property, and/or use of guards","Thunder Bird International shall use all reasonable means to prevent encroachment by unauthorized persons in to the contract area, however it shall not employ or in any way use armed security guards for any purpose",Art. B6.31,28 (bottom),,"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes//Physical security, protection of property, and/or use of guards","Thunder Bird International shall use all reasonable means to prevent encroachment by unauthorized persons in to the contract area, however it shall not employ or in any way use armed security guards for any purpose--Art. B6.31"
Mécanismes de réclamation pour les parties non contractantes,Grievance mechanisms for non-contractual harms to non-contracting parties,,,,,Mécanismes de réclamation pour les parties non contractantes//Grievance mechanisms for non-contractual harms to non-contracting parties,
Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession),Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,"The rights of private land owners and the public are governed by Chapters 11 and 12 of the National Forestry Reform Law of 2006, and Thunder Bird International agrees to respect those rights. In addition, the Government reserves the right to, among other things, access or allow others to access the contract area for the purpose of exploring for or exploiting minerals or other substances or any reasonable investigation, provided Thunder Bird International's operations and activities shall not be unduly interfered with or its rights prejudiced. If its property is damaged as a result of such exploration, investigation or exploitation, the Government agrees to provide fair compensation for such damage.  The Government also reserves the right to take from the contract area timber and forest products (flora, fauna, and micro-organisms with social or economic value) that are required for public purposes, or allow others to access the contract area for traditional and customary community uses of timber and forest products, provided Thunder Bird International's operations and activities shall not be unduly interfered with or its rights prejudiced.",Art. B2.11,13 (middle),,Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession)//Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,"The rights of private land owners and the public are governed by Chapters 11 and 12 of the National Forestry Reform Law of 2006, and Thunder Bird International agrees to respect those rights. In addition, the Government reserves the right to, among other things, access or allow others to access the contract area for the purpose of exploring for or exploiting minerals or other substances or any reasonable investigation, provided Thunder Bird International's operations and activities shall not be unduly interfered with or its rights prejudiced. If its property is damaged as a result of such exploration, investigation or exploitation, the Government agrees to provide fair compensation for such damage.  The Government also reserves the right to take from the contract area timber and forest products (flora, fauna, and micro-organisms with social or economic value) that are required for public purposes, or allow others to access the contract area for traditional and customary community uses of timber and forest products, provided Thunder Bird International's operations and activities shall not be unduly interfered with or its rights prejudiced.--Art. B2.11"
3. Obligations financières du détenteur du titre,3. Developer's financial obligations,,,,,3. Obligations financières du détenteur du titre//3. Developer's financial obligations,
Taxe minière / redevance,Mining tax / royalty tax,,,,,Taxe minière / redevance//Mining tax / royalty tax,
Impôt sur les bénéfices: taux,Income tax: rate,Thunder Bird International is subject to income tax under the Revenue Code of Liberia,Art. B8.0,32 (top),,Impôt sur les bénéfices: taux//Income tax: rate,Thunder Bird International is subject to income tax under the Revenue Code of Liberia--Art. B8.0
Impôt sur les bénéfices: exonération,Income tax: exemptions,,,,,Impôt sur les bénéfices: exonération//Income tax: exemptions,
"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)","Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",,,,,"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)//Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)",
"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)","Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",,,,,"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)//Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",
"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)","Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",,,,,"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)//Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",
Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul),Service Agreement - Fee to developer / contractor (basis for calculation),,,,,Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul)//Service Agreement - Fee to developer / contractor (basis for calculation),
Impôt sur les Revenus des Valeurs Mobilières (IRVM),Capital gains tax,,,,,Impôt sur les Revenus des Valeurs Mobilières (IRVM)//Capital gains tax,
Retenue à la source sur les intérêts et/ou dividendes,Withholding tax on payment of interest and/or dividends,,,,,Retenue à la source sur les intérêts et/ou dividendes//Withholding tax on payment of interest and/or dividends,
Retenue à la source sur les salaires des nationaux,Witholding tax on national salaries,,,,,Retenue à la source sur les salaires des nationaux//Witholding tax on national salaries,
Retenue à la source sur les salaires des expatriés,Witholding tax on expatriate salaries,,,,,Retenue à la source sur les salaires des expatriés//Witholding tax on expatriate salaries,
Retenue à la source sur les prestations de service par des entreprises non résidentes,Witholding tax on services of non-resident companies,,,,,Retenue à la source sur les prestations de service par des entreprises non résidentes//Witholding tax on services of non-resident companies,
Retenue à la source sur les loyers des immeubles,Witholding tax on rent,,,,,Retenue à la source sur les loyers des immeubles//Witholding tax on rent,
Déductibilité des frais financiers,Deductibility of expenses,,,,,Déductibilité des frais financiers//Deductibility of expenses,
Méthode d’évaluation de prix ,Method for evaluating price,,,,,Méthode d’évaluation de prix //Method for evaluating price,
Provision pour la reconstitution des gisements,Provisions for renewing reserves,,,,,Provision pour la reconstitution des gisements//Provisions for renewing reserves,
Crédit d'investissement,Investment credit,,,,,Crédit d'investissement//Investment credit,
Droits de douane en phase de recherche,Custom duties during exploration phase,,,,,Droits de douane en phase de recherche//Custom duties during exploration phase,
Droits de douane en phase de construction,Custom duties during construction phase,,,,,Droits de douane en phase de construction//Custom duties during construction phase,
Droits de douane en phase d'exploitation,Custum duties during operation phase,,,,,Droits de douane en phase d'exploitation//Custum duties during operation phase,
Droits de douane pour le matériel de traitement,Custom duties on processing equipment,,,,,Droits de douane pour le matériel de traitement//Custom duties on processing equipment,
Droits de douane pour le matériel de transformation,Custom duties on transformation equipment,,,,,Droits de douane pour le matériel de transformation//Custom duties on transformation equipment,
Droits de douane pour le matériel de transport,Custom duties on transportation equipment,,,,,Droits de douane pour le matériel de transport//Custom duties on transportation equipment,
TVA,VAT,,,,,TVA//VAT,
Droits fixes d'octroi et de renouvellement des permis,Fixed fee for grant and renewal of license  ,,,,,Droits fixes d'octroi et de renouvellement des permis//Fixed fee for grant and renewal of license  ,
Part patronale des cotisations de sécurité sociale,Social security contributions by employer,,,,,Part patronale des cotisations de sécurité sociale//Social security contributions by employer,
Redevances superficiaires,Surface fees,"The land rental bid is US$ 2.00 per hectare per year. The land rental bid payment is calculated annually according to a formula, where the bid opening ceremony is multiplied by the number of hectares in the contract area. Thunder Bird International shall pay the fee annually. Thunder Bird International shall pay log stumpage fees, annual contract administration fees, area fees, coupe inspection fees, and forest product fees to the Government as required by Regulation 107-07, on Certain Forest Fees.","Arts. A4, B8.11 - B8.14","8 (bottom), 32 (middle)",,Redevances superficiaires//Surface fees,"The land rental bid is US$ 2.00 per hectare per year. The land rental bid payment is calculated annually according to a formula, where the bid opening ceremony is multiplied by the number of hectares in the contract area. Thunder Bird International shall pay the fee annually. Thunder Bird International shall pay log stumpage fees, annual contract administration fees, area fees, coupe inspection fees, and forest product fees to the Government as required by Regulation 107-07, on Certain Forest Fees.--Arts. A4, B8.11 - B8.14"
Obligations communautaires ou sous-nationales,Community and regional obligations,,,,,Obligations communautaires ou sous-nationales//Community and regional obligations,
Crédits de carbone,Carbon credits,,,,,Crédits de carbone//Carbon credits,
Primes,Bonuses,,,,,Primes//Bonuses,
Participation de l'Etat,State participation,,,,,Participation de l'Etat//State participation,
Exonérations non-précisées ailleurs,Other exemptions,,,,,Exonérations non-précisées ailleurs//Other exemptions,
Modes d'audit à l'égard des obligations financières du détenteur du titre,Audit mechanisms - financial obligations,,,,,Modes d'audit à l'égard des obligations financières du détenteur du titre//Audit mechanisms - financial obligations,
Restrictions sur les transactions avec les parties liées,Restrictions on transactions with affiliated parties,,,,,Restrictions sur les transactions avec les parties liées//Restrictions on transactions with affiliated parties,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
4. Dispositions environnementales ,4. Environmental provisions,,,,,4. Dispositions environnementales //4. Environmental provisions,
"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques","Social, environmental and/or human rights impact assessments, as well as related management plans",The contract may be interrupted to ensure consistency with the Environmental Impact Assessment and related documents,Art. B10.24,38 (top),,"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques//Social, environmental and/or human rights impact assessments, as well as related management plans",The contract may be interrupted to ensure consistency with the Environmental Impact Assessment and related documents--Art. B10.24
Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux,"Social, environmental and/or human rights monitoring requirements",The contract may be interrupted by the Forestry Development Authority of Liberia to prevent environmental degradation or resource damage and to conduct environmental analysis,Art. B10.24,38 (top),,"Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux//Social, environmental and/or human rights monitoring requirements",The contract may be interrupted by the Forestry Development Authority of Liberia to prevent environmental degradation or resource damage and to conduct environmental analysis--Art. B10.24
"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)","Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)","Subject to the written approval of the Government and the Social Agreement (as called for under Regulation 105-07) and such conditions as the Government or Social Agreement may impose, Thunder Bird International may use free of charge any water found within the contract area and in the public domain within 5 kilometers of the contract area provided that it does not deprive any lands, tribes, villages, towns, houses, or watering places for animals of a reasonable supply of water, and does not interfere with the rights of water enjoyed by persons under the Land and Native Right Ordinance. Thunder Bird International shall ensure that its use of water in no way results in environmental damage or creates other hazards.",Art. B4.3,20 (top),,"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)//Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)","Subject to the written approval of the Government and the Social Agreement (as called for under Regulation 105-07) and such conditions as the Government or Social Agreement may impose, Thunder Bird International may use free of charge any water found within the contract area and in the public domain within 5 kilometers of the contract area provided that it does not deprive any lands, tribes, villages, towns, houses, or watering places for animals of a reasonable supply of water, and does not interfere with the rights of water enjoyed by persons under the Land and Native Right Ordinance. Thunder Bird International shall ensure that its use of water in no way results in environmental damage or creates other hazards.--Art. B4.3"
Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau),Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),"Thunder Bird International's harvests must be consistent with sustainable management of forest resources. Thunder Bird International shall conduct its operations in a manner that promotes sustainable development of forest resources and environmental protection for the common good of the people of Liberia. It shall conduct all operations and activities using only environmentally sound forest harvesting practices that conform to the Forest Management Guidelines, the Liberia Code of Forest Harvesting Practices, and internationally accepted, scientific principles and practices applicable to forest operations and timber processing. Thunder Bird International shall conduct all operations and activities so as to avoid waste and loss of natural resources and to protect natural resources from damage. It shall conduct all operations and activities so as to prevent pollution and contamination of the environment. Thunder Bird International shall harvest trees in a manner that avoids unnecessary damage and waste, and unnecessary damage to young growth and other trees. It shall identify in the annual operation plan areas requiring special measures for the protection of plants and animals, and it shall protect these areas from damage or removal during operations. Thunder Bird International shall comply with the Liberia Code of Forest Harvesting Practices for the protection of wildlife in the contract area, as well as for watercourse protection and erosion prevention and control. It shall provide for the proper disposal of sawdust, mill, and other wastes to prevent pollution or contamination.","Arts. B2.1, B3.3, B6.3, B6.32, B6.34-B6.38","13 (top), 16 (top), 28 (middle), 29 (top), 30 (top) ",,Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau)//Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),"Thunder Bird International's harvests must be consistent with sustainable management of forest resources. Thunder Bird International shall conduct its operations in a manner that promotes sustainable development of forest resources and environmental protection for the common good of the people of Liberia. It shall conduct all operations and activities using only environmentally sound forest harvesting practices that conform to the Forest Management Guidelines, the Liberia Code of Forest Harvesting Practices, and internationally accepted, scientific principles and practices applicable to forest operations and timber processing. Thunder Bird International shall conduct all operations and activities so as to avoid waste and loss of natural resources and to protect natural resources from damage. It shall conduct all operations and activities so as to prevent pollution and contamination of the environment. Thunder Bird International shall harvest trees in a manner that avoids unnecessary damage and waste, and unnecessary damage to young growth and other trees. It shall identify in the annual operation plan areas requiring special measures for the protection of plants and animals, and it shall protect these areas from damage or removal during operations. Thunder Bird International shall comply with the Liberia Code of Forest Harvesting Practices for the protection of wildlife in the contract area, as well as for watercourse protection and erosion prevention and control. It shall provide for the proper disposal of sawdust, mill, and other wastes to prevent pollution or contamination.--Arts. B2.1, B3.3, B6.3, B6.32, B6.34-B6.38"
5. Dispositions relatives aux opérations et à l’infrastructure,5. Operational provisions,,,,,5. Dispositions relatives aux opérations et à l’infrastructure//5. Operational provisions,
L'étude de faisabilité et le plan d'affaires,Feasibility studies and requirement of business plan,Thunder Bird International must include an up-to-date business plan demonstrating it has the technical and financial capacity to manage the contract area sustainably. The business plan must conform to the Guidelines for Forest Management Planning.,Art. B3.13,14 (bottom),,L'étude de faisabilité et le plan d'affaires//Feasibility studies and requirement of business plan,Thunder Bird International must include an up-to-date business plan demonstrating it has the technical and financial capacity to manage the contract area sustainably. The business plan must conform to the Guidelines for Forest Management Planning.--Art. B3.13
"Obligations de travaux, d'investissements",Work and investment commitments,,,,,"Obligations de travaux, d'investissements//Work and investment commitments",
Rétrocession,Transfer of risk,,,,,Rétrocession//Transfer of risk,
Construction et entretien d'infrastructure,Construction and maintenance of infrastructure,"Thunder Bird International has rights under section 18.8 of the National Forestry Reform Law of 2006 concerning construction of infrastructure and agrees to exercise those rights subject to the contract. It shall comply with all laws governing construction, maintenance and use of improvements. By law, certain improvements require pre-authorization from Government agencies other than the Forestry Development Authority of Liberia. Thunder Bird International shall ensure that all infrastructure and works installed in relation to the contract comply with the Liberia Code of Forest Harvesting Practices and other applicable laws. It shall design, construct, and maintain infrastructure in a manner that avoids unreasonable risk to safety, health, welfare, and the environment. Thunder Bird International shall carry out road construction and maintenance activities in compliance with the Liberia Code of Forest Harvesting Practices.","Arts. B4.21, B4.22(a), (b) and (c), B6.18, B6.5","18 (middle), 27 (top), 31 (middle)",,Construction et entretien d'infrastructure//Construction and maintenance of infrastructure,"Thunder Bird International has rights under section 18.8 of the National Forestry Reform Law of 2006 concerning construction of infrastructure and agrees to exercise those rights subject to the contract. It shall comply with all laws governing construction, maintenance and use of improvements. By law, certain improvements require pre-authorization from Government agencies other than the Forestry Development Authority of Liberia. Thunder Bird International shall ensure that all infrastructure and works installed in relation to the contract comply with the Liberia Code of Forest Harvesting Practices and other applicable laws. It shall design, construct, and maintain infrastructure in a manner that avoids unreasonable risk to safety, health, welfare, and the environment. Thunder Bird International shall carry out road construction and maintenance activities in compliance with the Liberia Code of Forest Harvesting Practices.--Arts. B4.21, B4.22(a), (b) and (c), B6.18, B6.5"
Commercialisation et accès gouvernemental à la production ,Marketing of output and state access to output,,,,,Commercialisation et accès gouvernemental à la production //Marketing of output and state access to output,
Utilisation d’infrastructure par les tiers,Third party use of infrastructure,"Thunder Bird International shall allow third party use of any roads constructed or maintained by it as long as such use does not unduly prejudice or interfere with its operations. Thunder Bird International shall also allow use of communication lines, subject to fair compensation.",Art. B4.23(a) and (c) ,19 (middle),,Utilisation d’infrastructure par les tiers//Third party use of infrastructure,"Thunder Bird International shall allow third party use of any roads constructed or maintained by it as long as such use does not unduly prejudice or interfere with its operations. Thunder Bird International shall also allow use of communication lines, subject to fair compensation.--Art. B4.23(a) and (c) "
Financement d’infrastructure,Financing of infrastructure,,,,,Financement d’infrastructure//Financing of infrastructure,
Propriété d’infrastructure,Ownership of infrastructure,All infrastructures revert to the Government upon termination of the contract and shall be left in safe running order,Art. B4.24,19 (bottom),,Propriété d’infrastructure//Ownership of infrastructure,All infrastructures revert to the Government upon termination of the contract and shall be left in safe running order--Art. B4.24
Modes d'audit à l'égard des dispositions opérationnelles,Audit mechanisms - operational obligations,,,,,Modes d'audit à l'égard des dispositions opérationnelles//Audit mechanisms - operational obligations,
Activité de beneficiation/ valeur ajoutée,Value addition/downstream activities,,,,,Activité de beneficiation/ valeur ajoutée//Value addition/downstream activities,
