TEMPLATE OIL/GAS/MINING/LAND -   RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
"Agence de l'Etat, société nationale, ministère signataire du contrat","State agency, national company, ministry executing the document","The Republic of Liberia represented by the Minister of Lands, Mines and Energy; Minister of Finance; and Chairman of National Investment Commission",Preamble; Signature page,6 (top); 58 (top),Attested to by the Minister of Justice,"Agence de l'Etat, société nationale, ministère signataire du contrat//State agency, national company, ministry executing the document","The Republic of Liberia represented by the Minister of Lands, Mines and Energy; Minister of Finance; and Chairman of National Investment Commission--Preamble; Signature page"
"Signataire(s), Etat","Signatories, State",,,,,"Signataire(s), Etat//Signatories, State",
Nom et/ou composition de la société du projet crée ou envisagée,Name and/or composition of the company created or anticipated,,,,,Nom et/ou composition de la société du projet crée ou envisagée//Name and/or composition of the company created or anticipated,
Nom de la partie tiers (si applicable),Name of third party to contract (where applicable),,,,,Nom de la partie tiers (si applicable)//Name of third party to contract (where applicable),
Date de signature du contrat,Date of contract signature,,,,,Date de signature du contrat//Date of contract signature,
Année de signature du contrat,Year of contract signature,2009,Cover page; Signature page,1 (bottom); 58 (bottom),Contract is not signed,Année de signature du contrat//Year of contract signature,2009--Cover page; Signature page
Durée,Term,"25 years from the earliest to occur of (i) Commercial Operations Date, (ii) date on which Buchanan Renewables (Monrovia) Power ceases efforts to complete and Commission the second Unit and (iii) date falling 12 months after the Initial Commercial Operations Date plus any extension under Section 3.1(b) (Force Majeure Events and Restoration)",Art. 3.1(a),8 (top),"Provides for automatic extensions due to Force Majeure Events (defined in Section15(A), page 32) and Restoration (defined in Section 20.3(a), page 49)",Durée//Term,"25 years from the earliest to occur of (i) Commercial Operations Date, (ii) date on which Buchanan Renewables (Monrovia) Power ceases efforts to complete and Commission the second Unit and (iii) date falling 12 months after the Initial Commercial Operations Date plus any extension under Section 3.1(b) (Force Majeure Events and Restoration)--Art. 3.1(a)"
Conditions de renouvellement,Conditions for renewal ,,,,,Conditions de renouvellement//Conditions for renewal ,
"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées","Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex:  food crops, oil palm, etc.)",Power generation,"Cover page, Preamble (2)","1 (middle), 6 (middle)",,"Ressource(s) concernées (type de minéral, pétrole, gas, bois) ou les récoltes/denrées//Type of resources (mineral type, crude oil, gas, timber, etc.) OR specific crops planned (ex:  food crops, oil palm, etc.)","Power generation--Cover page, Preamble (2)"
Superficie de la concession,Size of the concession area,About 49 hectares,Schedule 3 Note (2),66 (top),"The second of the two notes labeled ""(2)""",Superficie de la concession//Size of the concession area,About 49 hectares--Schedule 3 Note (2)
"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale",2. Community and social obligations,,,,,"2. Obligations à l'égard des communautés, la protection sociale et l’économie locale/régionale//2. Community and social obligations",
Convention de développement local,Local development agreement,"From and after the Effective Date until the Year in which the Term ends, Buchanan Renewables (Monrovia) Power is to contribute US$ 50,000 per year to a dedicated Liberian Bank account for support of Liberian technical and engineering education. The funds are to be contributed or dispensed annually.",Art. 7.11,23 (top),,Convention de développement local//Local development agreement,"From and after the Effective Date until the Year in which the Term ends, Buchanan Renewables (Monrovia) Power is to contribute US$ 50,000 per year to a dedicated Liberian Bank account for support of Liberian technical and engineering education. The funds are to be contributed or dispensed annually.--Art. 7.11"
"Protection des lieux sacrés, des ressources et du milieu de vie","Protection of sacred locations, resources and environment","If Buchanan Renewables (Monrovia) Power becomes aware of moveable or immoveable elements or objects of national cultural heritage in the course of its construction activities, it must not move them and must provide prompt written notice of them to the Government. The Government and Buchanan Renewables (Monrovia) Power are to cooperate with each other in preserving them while not unreasonably interfering with or interrupting business and operations.",Art. 4.4(c) ,15 (top),,"Protection des lieux sacrés, des ressources et du milieu de vie//Protection of sacred locations, resources and environment","If Buchanan Renewables (Monrovia) Power becomes aware of moveable or immoveable elements or objects of national cultural heritage in the course of its construction activities, it must not move them and must provide prompt written notice of them to the Government. The Government and Buchanan Renewables (Monrovia) Power are to cooperate with each other in preserving them while not unreasonably interfering with or interrupting business and operations.--Art. 4.4(c) "
Consultations communautaires requises,Requirements for community consultation ,,,,,Consultations communautaires requises//Requirements for community consultation ,
Obligations liées a la formation des cadres locaux,Management training requirement for nationals,,,,,Obligations liées a la formation des cadres locaux//Management training requirement for nationals,
Obligations liées à l'emploi du personnel local,Local employment requirements,"Within 2 years of the Commercial Operations Date, Buchanan Renewables (Monrovia) Power must have of its 10 most senior (in authority and responsibility) positions at least 5 who are Liberian citizens. Within 5 years of the Commercial Operations Date, Buchanan Renewables (Monrovia) Power must have of its 10 most senior (in authority and responsibility) positions at least 7 who are Liberian citizens.",Art. 7.6(c) ,22 (top),,Obligations liées à l'emploi du personnel local//Local employment requirements,"Within 2 years of the Commercial Operations Date, Buchanan Renewables (Monrovia) Power must have of its 10 most senior (in authority and responsibility) positions at least 5 who are Liberian citizens. Within 5 years of the Commercial Operations Date, Buchanan Renewables (Monrovia) Power must have of its 10 most senior (in authority and responsibility) positions at least 7 who are Liberian citizens.--Art. 7.6(c) "
Obligations liées a l'approvisionnement en biens et services locaux,Local procurement requirements,"When purchasing goods and services related to its activities, Buchanan Renewables (Monrovia) Power must use reasonable efforts to use goods produced in Liberia by Liberian citizens, and services provided by Liberian citizens, who are resident in Liberia, which are equal to or better than comparable goods and services obtainable from other Persons taking into account price, quality, delivery schedules, availability and other terms. Buchanan Renewables (Monrovia) Power is to include in each contract or work order with its major Contractors a provision requiring them to adhere to these requirements, and to require their sub-Contractors to do so, with respect to any activities undertaken in Liberia by them on behalf of Buchanan Renewables (Monrovia) Power.",Art. 7.5,21 (middle),,Obligations liées a l'approvisionnement en biens et services locaux//Local procurement requirements,"When purchasing goods and services related to its activities, Buchanan Renewables (Monrovia) Power must use reasonable efforts to use goods produced in Liberia by Liberian citizens, and services provided by Liberian citizens, who are resident in Liberia, which are equal to or better than comparable goods and services obtainable from other Persons taking into account price, quality, delivery schedules, availability and other terms. Buchanan Renewables (Monrovia) Power is to include in each contract or work order with its major Contractors a provision requiring them to adhere to these requirements, and to require their sub-Contractors to do so, with respect to any activities undertaken in Liberia by them on behalf of Buchanan Renewables (Monrovia) Power.--Art. 7.5"
Assurance,Insurance,,,,,Assurance//Insurance,
Réinstallation des habitants,Resettlement,,,,,Réinstallation des habitants//Resettlement,
"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)","Outgrowers Program (details, additional land provided, etc)",,,,,"Programme de sous-traitance  avec les petits planteurs (détails, des terres supplémentaires fournis, etc)//Outgrowers Program (details, additional land provided, etc)",
"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation","Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education",,,,,"Obligations concernant les travailleurs ou les habitants dans ou près des concessions en ce qui concerne la santé et la sécurité au travail, l'accès à l'eau potable, le logement, les soins médicaux ou l'éducation//Requirements regarding workers or farm/concession dwellers within concession areas or in nearby communities in respect of occupational health and safety, access to clean water, housing, medical care, or education",
"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes","Physical security, protection of property, and/or use of guards","Buchanan Renewables (Monrovia) Power is to at all times provide security personnel adequate for the protection and security of the Site. From time to time, it may request additional security forces from the Government to meet unusual security requirements, and the Government is to use reasonable efforts to provide such security forces as may be requested, subject only to manpower limitations arising out of other, imminent security requirements in Liberia. Any such additional security forces provided by the Government will remain under the exclusive control and direction of the Government. All reasonable out-of-pocket expenses incurred by the Government in providing such security forces are to be promptly reimbursed to the Government by Buchanan Renewables (Monrovia) Power, except for security services that are consistent with the Government's normal police functions.",Art. 10.1,26 (top),,"La sécurité physique, la protection de la propriété, et / ou l'utilisation des gardes//Physical security, protection of property, and/or use of guards","Buchanan Renewables (Monrovia) Power is to at all times provide security personnel adequate for the protection and security of the Site. From time to time, it may request additional security forces from the Government to meet unusual security requirements, and the Government is to use reasonable efforts to provide such security forces as may be requested, subject only to manpower limitations arising out of other, imminent security requirements in Liberia. Any such additional security forces provided by the Government will remain under the exclusive control and direction of the Government. All reasonable out-of-pocket expenses incurred by the Government in providing such security forces are to be promptly reimbursed to the Government by Buchanan Renewables (Monrovia) Power, except for security services that are consistent with the Government's normal police functions.--Art. 10.1"
Mécanismes de réclamation pour les parties non contractantes,Grievance mechanisms for non-contractual harms to non-contracting parties,,,,,Mécanismes de réclamation pour les parties non contractantes//Grievance mechanisms for non-contractual harms to non-contracting parties,
Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession),Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,,,,,Droits d'accès/utilisation à la zone de concession pour les parties non contractantes qui utilisaient la terre au préalable (y compris l'agriculture indépendante autorisée dans la zone de concession)//Rights of non-contracting parties to access/use concession area (including permitted independent farming in concession area) ,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
3. Obligations financières du détenteur du titre,3. Developer's financial obligations,,,,,3. Obligations financières du détenteur du titre//3. Developer's financial obligations,
Taxe minière / redevance,Mining tax / royalty tax,,,,,Taxe minière / redevance//Mining tax / royalty tax,
Impôt sur les bénéfices: taux,Income tax: rate,A rate pursuant to the Laws of Liberia but not more than 30% of its net taxable income,Art. 16.1(a),36 (top),,Impôt sur les bénéfices: taux//Income tax: rate,A rate pursuant to the Laws of Liberia but not more than 30% of its net taxable income--Art. 16.1(a)
Impôt sur les bénéfices: exonération,Income tax: exemptions,No income taxes payable on the direct sale of electricity by Buchanan Renewables (Monrovia) Power to Liberia Electric Corporation,Art. 16.4(a)(ii),37 (middle),,Impôt sur les bénéfices: exonération//Income tax: exemptions,No income taxes payable on the direct sale of electricity by Buchanan Renewables (Monrovia) Power to Liberia Electric Corporation--Art. 16.4(a)(ii)
"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)","Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)","In computing Buchanan Renewables (Monrovia) Power's net taxable income, those deductions permitted by the Laws of Liberia and an allowance for depreciation of items of plant, equipment and infrastructure comprising the Complex in an amount equal to 30% per year of the remaining balance of the un-depreciated capital cost of those items are allowed as an annual deduction from its gross income",Art. 16.1(b),36 (middle),,"Autre aspects de l'impôt sur les bénéfices: (l’amortissement, déductibilité des frais financiers, report des pertes, cloisonnement)//Other income tax features (amortization, deductibility of expenses, loss carry forward, ring-fencing)","In computing Buchanan Renewables (Monrovia) Power's net taxable income, those deductions permitted by the Laws of Liberia and an allowance for depreciation of items of plant, equipment and infrastructure comprising the Complex in an amount equal to 30% per year of the remaining balance of the un-depreciated capital cost of those items are allowed as an annual deduction from its gross income--Art. 16.1(b)"
"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)","Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",,,,,"Partage de production - Eléments de ""Cost Oil"" (base de calcul, limites sur le recouvrement des coûts, e.g. comme % des revenues ou de la production, crédit d'investissement, etc.)//Production Share - ""Cost Oil"" features  (basis of calculation, limits on cost recovery - e.g. as % of revenue or production, capex uplift, etc.)",
"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)","Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",,,,,"Partage de production - Eléments de ""Profit Oil"" (critères pour la modification du partage, - TRI, facteur ""r"", niveau de production, etc.)//Production Share - ""Profit Oil"" features  (triggers for variations in split - IRR, ""r"" factor, production, etc.)",
Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul),Service Agreement - Fee to developer / contractor (basis for calculation),,,,,Contrat de Service - Frais du détenteur du titre défrayés  (base de calcul)//Service Agreement - Fee to developer / contractor (basis for calculation),
Impôt sur les Revenus des Valeurs Mobilières (IRVM),Capital gains tax,,,,,Impôt sur les Revenus des Valeurs Mobilières (IRVM)//Capital gains tax,
Retenue à la source sur les intérêts et/ou dividendes,Withholding tax on payment of interest and/or dividends,"Subject to Art. 16.2 on taxation of Lenders, Buchanan Renewables (Monrovia) Power is to withhold from interest paid to non-resident Persons (excluding Lenders) the amount of Taxes required by the Laws of Liberia, but not to exceed 10% of such payments. Buchanan Renewables (Monrovia) Power is to withhold dividends paid to its shareholders or owners the amount of Taxes required by the Laws of Liberia to be withheld, but not to exceed 10% of such payments.","Arts. 16.1(c), (d)",36 (middle),,Retenue à la source sur les intérêts et/ou dividendes//Withholding tax on payment of interest and/or dividends,"Subject to Art. 16.2 on taxation of Lenders, Buchanan Renewables (Monrovia) Power is to withhold from interest paid to non-resident Persons (excluding Lenders) the amount of Taxes required by the Laws of Liberia, but not to exceed 10% of such payments. Buchanan Renewables (Monrovia) Power is to withhold dividends paid to its shareholders or owners the amount of Taxes required by the Laws of Liberia to be withheld, but not to exceed 10% of such payments.--Arts. 16.1(c), (d)"
Retenue à la source sur les salaires des nationaux,Witholding tax on national salaries,,,,,Retenue à la source sur les salaires des nationaux//Witholding tax on national salaries,
Retenue à la source sur les salaires des expatriés,Witholding tax on expatriate salaries,,,,,Retenue à la source sur les salaires des expatriés//Witholding tax on expatriate salaries,
Retenue à la source sur les prestations de service par des entreprises non résidentes,Witholding tax on services of non-resident companies,,,,,Retenue à la source sur les prestations de service par des entreprises non résidentes//Witholding tax on services of non-resident companies,
Retenue à la source sur les loyers des immeubles,Witholding tax on rent,,,,,Retenue à la source sur les loyers des immeubles//Witholding tax on rent,
Déductibilité des frais financiers,Deductibility of expenses,,,,,Déductibilité des frais financiers//Deductibility of expenses,
Méthode d’évaluation de prix ,Method for evaluating price,,,,,Méthode d’évaluation de prix //Method for evaluating price,
Provision pour la reconstitution des gisements,Provisions for renewing reserves,,,,,Provision pour la reconstitution des gisements//Provisions for renewing reserves,
Crédit d'investissement,Investment credit,,,,,Crédit d'investissement//Investment credit,
Droits de douane en phase de recherche,Custom duties during exploration phase,,,,,Droits de douane en phase de recherche//Custom duties during exploration phase,
Droits de douane en phase de construction,Custom duties during construction phase,,,,,Droits de douane en phase de construction//Custom duties during construction phase,
Droits de douane en phase d'exploitation,Custom duties during operation phase,,,,,Droits de douane en phase d'exploitation//Custom duties during operation phase,
Droits de douane pour le matériel de traitement,Custom duties on processing equipment,,,,,Droits de douane pour le matériel de traitement//Custom duties on processing equipment,
Droits de douane pour le matériel de transformation,Custom duties on transformation equipment,,,,,Droits de douane pour le matériel de transformation//Custom duties on transformation equipment,
Droits de douane pour le matériel de transport,Custom duties on transportation equipment,,,,,Droits de douane pour le matériel de transport//Custom duties on transportation equipment,
TVA,VAT,,,,,TVA//VAT,
Droits fixes d'octroi et de renouvellement des permis,Fixed fee for grant and renewal of license  ,,,,,Droits fixes d'octroi et de renouvellement des permis//Fixed fee for grant and renewal of license  ,
Part patronale des cotisations de sécurité sociale,Social security contributions by employer,,,,,Part patronale des cotisations de sécurité sociale//Social security contributions by employer,
Redevances superficiaires,Surface fees,,,,,Redevances superficiaires//Surface fees,
Obligations communautaires ou sous-nationales,Community and regional obligations,,,,,Obligations communautaires ou sous-nationales//Community and regional obligations,
Crédits de carbone,Carbon credits,Buchanan Renewables (Monrovia) Power intends to investigate and pursue the possibility of receiving and selling Certified Emission Reductions associated with the Complex through the Clean Development Mechanism of the Kyoto Protocol or any successor agreement. All carbon credits will be the property of Buchanan Renewables (Monrovia) Power. All revenues associated with the receipt and sale of certified emission reductions will constitute company income.,Art. 7.4,21 (top),,Crédits de carbone//Carbon credits,Buchanan Renewables (Monrovia) Power intends to investigate and pursue the possibility of receiving and selling Certified Emission Reductions associated with the Complex through the Clean Development Mechanism of the Kyoto Protocol or any successor agreement. All carbon credits will be the property of Buchanan Renewables (Monrovia) Power. All revenues associated with the receipt and sale of certified emission reductions will constitute company income.--Art. 7.4
Primes,Bonuses,,,,,Primes//Bonuses,
Participation de l'Etat,State participation,,,,,Participation de l'Etat//State participation,
Exonérations non-précisées ailleurs,Other exemptions,,,,,Exonérations non-précisées ailleurs//Other exemptions,
Modes d'audit à l'égard des obligations financières du détenteur du titre,Audit mechanisms - financial obligations,,,,,Modes d'audit à l'égard des obligations financières du détenteur du titre//Audit mechanisms - financial obligations,
Restrictions sur les transactions avec les parties liées,Restrictions on transactions with affiliated parties,,,,,Restrictions sur les transactions avec les parties liées//Restrictions on transactions with affiliated parties,
Autre - [le nom de catégorie],Other - Foreign Investors,"Foreign Investors will be governed by the bilateral tax treaties between their respective countries of residence and Liberia. If there is no bilateral tax treaty, they will be taxed in accordance with the Laws of Liberia.",Art. 16.3,37 (top),,Autre - [le nom de catégorie]//Other - Foreign Investors,"Foreign Investors will be governed by the bilateral tax treaties between their respective countries of residence and Liberia. If there is no bilateral tax treaty, they will be taxed in accordance with the Laws of Liberia.--Art. 16.3"
4. Dispositions environnementales ,4. Environmental provisions,,,,,4. Dispositions environnementales //4. Environmental provisions,
"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques","Social, environmental and/or human rights impact assessments, as well as related management plans","Buchanan Renewables (Monrovia) Power's environmental obligations are as prescribed by Environmental Laws and the Standards. On or before the earlier to occur of the Tariff Agreement Date and Construction Start Date, Buchanan Renewables (Monrovia) Power is to have filed an Environmental & Social Impact Statement and submitted an Environmental & Social Management Plan in respect of the Project. Subject to Buchanan Renewables (Monrovia) Power's compliance with Art. 7.3, the Government will, on or before the earlier of the Tariff Agreement Date and the Construction Start Date, issue an Environmental Impact Assessment license and an approval of the Company's Environmental Management Plan for the Project.","Arts. 7.3(b), 7.13","20 (bottom), 23 (middle)",,"Etude d'impact social, environnemental ou des droits humains, et les plans de gestion des risques//Social, environmental and/or human rights impact assessments, as well as related management plans","Buchanan Renewables (Monrovia) Power's environmental obligations are as prescribed by Environmental Laws and the Standards. On or before the earlier to occur of the Tariff Agreement Date and Construction Start Date, Buchanan Renewables (Monrovia) Power is to have filed an Environmental & Social Impact Statement and submitted an Environmental & Social Management Plan in respect of the Project. Subject to Buchanan Renewables (Monrovia) Power's compliance with Art. 7.3, the Government will, on or before the earlier of the Tariff Agreement Date and the Construction Start Date, issue an Environmental Impact Assessment license and an approval of the Company's Environmental Management Plan for the Project.--Arts. 7.3(b), 7.13"
Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux,"Social, environmental and/or human rights monitoring requirements","The Environmental & Social Management Plan must, to the extent required by Environmental Laws, include provisions for environmental audits and review of proposed modifications by the Environmental Protection Agency of Liberia",Art. 7.3(b),20 (bottom),,"Mode et fréquence de suivi des risques sociaux (y compris enfreinte aux droits de l'homme) ou environnementaux//Social, environmental and/or human rights monitoring requirements","The Environmental & Social Management Plan must, to the extent required by Environmental Laws, include provisions for environmental audits and review of proposed modifications by the Environmental Protection Agency of Liberia--Art. 7.3(b)"
"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)","Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)","Buchanan Renewables (Monrovia) Power has the exclusive right on the Site to take and use, free of charge (but not to sell to any other Person without written governmental approval) such water as it considers necessary or useful for its operations under the contract",Art. 4.2(d),13 (middle),,"Droit de prendre ou d'utiliser l'eau dans la zone de concession (ou à coté) (y compris les tarifs, licences, et permis)//Right to take and/or use water within/near contract concession area (including fees, licenses, and permits required)","Buchanan Renewables (Monrovia) Power has the exclusive right on the Site to take and use, free of charge (but not to sell to any other Person without written governmental approval) such water as it considers necessary or useful for its operations under the contract--Art. 4.2(d)"
Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau),Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),,,,,Les autres obligations pour la protection de l'environnement (y compris la prévention de la pollution et la protection des cours d'eau)//Other requirements regarding protection of the environment (including prevention of pollution and watercourse protection),
Autre - [Responsabilité environnementale],Other - Replanting Wood,"Buchanan Renewables (Monrovia) Power will replant, or cause its Contractors or their suppliers of Wood to replant, at least one tree for every tree harvested to supply fuel for the Project within a reasonable time period (not to exceed 1 year) following harvesting",Art. 7.10,22 (bottom),,Autre - [Responsabilité environnementale]//Other - Replanting Wood,"Buchanan Renewables (Monrovia) Power will replant, or cause its Contractors or their suppliers of Wood to replant, at least one tree for every tree harvested to supply fuel for the Project within a reasonable time period (not to exceed 1 year) following harvesting--Art. 7.10"
5. Dispositions relatives aux opérations et à l’infrastructure,5. Operational provisions,,,,,5. Dispositions relatives aux opérations et à l’infrastructure//5. Operational provisions,
L'étude de faisabilité et le plan d'affaires,Feasibility studies and requirement of business plan,,,,,L'étude de faisabilité et le plan d'affaires//Feasibility studies and requirement of business plan,
"Obligations de travaux, d'investissements",Work and investment commitments,"Buchanan Renewables (Monrovia) Power proposes to design, insure, finance, acquire, construct, commissions, complete, own, operate and maintain an electric power plant and associated facilities. It plans to design, engineer, finance, build, install, commission, and temporarily operate and maintain the Transmission Line.","Preamble (2), (3), Arts. 4.2(b), 7.1","6 (middle), 13 (top); 20 (top)",,"Obligations de travaux, d'investissements//Work and investment commitments","Buchanan Renewables (Monrovia) Power proposes to design, insure, finance, acquire, construct, commissions, complete, own, operate and maintain an electric power plant and associated facilities. It plans to design, engineer, finance, build, install, commission, and temporarily operate and maintain the Transmission Line.--Preamble (2), (3), Arts. 4.2(b), 7.1"
Rétrocession,Transfer of risk,,,,,Rétrocession//Transfer of risk,
Construction et entretien d'infrastructure,Construction and maintenance of infrastructure,"Buchanan Renewables (Monrovia) Power has the exclusive right, at its own expense, to construct and establish such infrastructure on the Site as may be necessary or appropriate in connection with the development, construction, commissioning, completion, ownership, operation, and maintenance of the Complex, including (a) employee housing (b) processing, storage, and repair facilities (c) administrative, laboratory and research facilities (d) transportation facilities and (f) all other movable and non-movable facilities and equipment affixed to, used as an integral part of or used in relation to or in connection with the above items. Buchanan Renewables (Monrovia) Power is to finance, insure, design, construct, install, commission, operate and maintain the Complex and Transmission Line.","Arts. 4.2(b), 7.1",13 (top); 20 (top),,Construction et entretien d'infrastructure//Construction and maintenance of infrastructure,"Buchanan Renewables (Monrovia) Power has the exclusive right, at its own expense, to construct and establish such infrastructure on the Site as may be necessary or appropriate in connection with the development, construction, commissioning, completion, ownership, operation, and maintenance of the Complex, including (a) employee housing (b) processing, storage, and repair facilities (c) administrative, laboratory and research facilities (d) transportation facilities and (f) all other movable and non-movable facilities and equipment affixed to, used as an integral part of or used in relation to or in connection with the above items. Buchanan Renewables (Monrovia) Power is to finance, insure, design, construct, install, commission, operate and maintain the Complex and Transmission Line.--Arts. 4.2(b), 7.1"
Commercialisation et accès gouvernemental à la production ,Marketing of output and state access to output,,,,,Commercialisation et accès gouvernemental à la production //Marketing of output and state access to output,
Utilisation d’infrastructure par les tiers,Third party use of infrastructure,,,,,Utilisation d’infrastructure par les tiers//Third party use of infrastructure,
Financement d’infrastructure,Financing of infrastructure,,,,,Financement d’infrastructure//Financing of infrastructure,
